file	line	key	verdict	evidence	text
parity/ledger/obj-flavor.yaml	58	deferred			object_flavor_aware's propagation side effects (revealing effects, fixing ignore/autoinscribe, refreshing store stock and floor glyphs on first awareness) stay with the awareness-propagation wiring, as before (obj-knowledge.yaml); flavor_init only does the initial aware-marking.
parity/ledger/obj-flavor.yaml	62	deferred			A pack shipping no names.json leaves nameSections empty; scroll titles are then skipped (unaware scrolls fall back to the plain "& Scroll~" base) since randnameMake cannot satisfy its acceptance test on an empty corpus. The shipped pack always includes names, so this is a test-fixture-only path.
parity/ledger/obj-ignore.yaml	75	deferred			Autoinscription (rune_autoinscribe / get_autoinscription / apply_autoinscription / autoinscribe_pack) and the per-item context ignore menu (textui_cmd_ignore_menu) - out of scope for the configuration-menu gap; ledgered as follow-ups.
parity/ledger/obj-ignore.yaml	79	deferred			object_ignore_flavor_of (L370) - the auto-ignore-on-first-sight hook, a separate obj-knowledge.c surface from the menu/ignore_drop pair.
parity/ledger/obj-ignore.yaml	81	deferred	ported	The PN_IGNORE notice pass exists as of PORT_TODO 1.1: PlayerUpkeep.notice is a real bitfield, game/notice.ts:30 is the only thing that clears a bit, and its PN_IGNORE branch calls the same ignore-cmd.ts drop pass the shell runs after a menu edit or 'K'. The row's own observation stands - settings apply immediately on read, so the deferred flag is belt-and-braces rather than the only trigger. The redraw / EVENT signals are the ratified repaint divergence.	The PN_IGNORE notice pass EXISTS as of PORT_TODO 1.1: PlayerUpkeep.notice is a real bitfield, game/notice.ts:30 noticeStuff is the only thing that clears a bit, and its PN_IGNORE branch calls game/ignore-cmd.ts's drop pass
parity/ledger/obj-ignore.yaml	84	deferred			the same one the shell runs after a menu edit or 'K'. What this row got right and is worth keeping: the port applies settings immediately on read, so the deferred flag is belt-and-braces rather than the only trigger. The ignore redraw / EVENT signals are the ratified repaint divergence.
parity/ledger/obj-ignore.yaml	88	deferred			object_is_ignored's !obj->known / object_fully_known guards are moot while the port has no per-object known twin (everything is known), so ignore_level_of always takes the fully-known branch.
parity/ledger/obj-ignore.yaml	91	deferred			"everseen" gating on the ego menu and the sval menu's aware rows (ego->everseen / kind->everseen) - the port tracks no per-ego/per-kind "seen" flag, so every ego/kind with a valid ignore type is listed regardless of whether the player has encountered it yet (can spoil ego/flavour existence early). A lightweight seen-set is a follow-up.
parity/ledger/obj-knowledge.yaml	89	deferred	divergence	Everything hanging off the twin in this list is built - objectSense (obj/known-object.ts:690), objectSee (:707), objectTouch (:619), objectGrab (:640), runeNote (obj/knowledge.ts:1454), objectFullyKnown (obj/known-object.ts, used at game/equip-cmp.ts:422 and game/ui-entry.ts:46) and updatePlayerObjectKnowledge (game/known.ts, imported by game/effect-item.ts:56). What is left is the twin itself, the port-wide ratified substitution (the real object gated by p.objKnown rune knowledge), plus its one residue: the "had a chance to display" marking at obj/knowledge.ts:729	The per-object obj->known twin and everything display-only that hangs off it - "had a chance to notice" markers (equip_learn_flag/element's else branches, the timed-mask union), object_fully_known's effect-knowledge half, update_player_object_knowledge's gear/store sweep, object_sense / object_see / object_touch / object_grab, and rune_note inscriptions. All land with the known-object/display syst
parity/ledger/obj-knowledge.yaml	96	deferred	ported	object_learn_on_use's exp reward AND its PN_IGNORE are both at game/obj-cmd.ts:1212-1218: the exact integer-division formula wired to playerExpGain through the expGain hook (asserted at obj-cmd.test.ts:258), and PN_IGNORE raised first and unconditionally because upstream's own last line does not depend on the reward. The PN_* pipeline this row waited on landed as PORT_TODO 1.1.	CLOSED. object_learn_on_use's exp reward AND its PN_IGNORE are both at game/obj-cmd.ts:1212-1218 (objectLearnOnUseXp) - the reward is the exact integer-division formula, wired to playerExpGain through the expGain hook and asserted at game/obj-cmd.test.ts:258, and PN_IGNORE is raised FIRST, unconditionally, because upstream's own last line does not depend on the reward. The PN_* pipeline this row w
parity/ledger/obj-knowledge.yaml	103	deferred	ported	VERIFIED against obj-knowledge.c:1992/2026/2066: the shape's own to_a, to_h and to_d each teach their rune in obj/knowledge.ts (the to_h/to_d pair independently, as upstream does). The row's earlier description of these as "skipping merged gear" and its attachment to equip_learn_flag were both wrong; the corrected text is accurate.	shape_learn_on_assume is DONE (game-shape.yaml). The shape TAILS of equip_learn_on_defend / _on_ranged_attack / _on_melee_attack are DONE too (PORT_TODO 3.24): the shape's own to_a / to_h / to_d teach their runes when the gear loop taught nothing. This row used to describe them as "skipping merged gear while shapechanged" and to attach them to equip_learn_flag, which has no shape branch upstream a
parity/ledger/obj-knowledge.yaml	110	deferred	ported	Temporary brands and slays ARE modelled and reach the combat math: improveAttackModifier takes a temp?: TempBrandSlay predicate (combat/brand-slay.ts:180-188, "consulted only when obj is null"), the player-timed table supplies it (player/timed.ts:463-480 builds the tempBrand / tempSlay lookups over p.timed), and combat/brand-slay-temp.test.ts covers it	temporary brands/slays (player-timed table, ledgered with improveAttackModifier). learn_brand_slay_helper's monster-lore learns are DONE (mon-lore.yaml).
parity/ledger/obj-knowledge.yaml	113	deferred	ported	Every call-site family is wired, including the one the earlier lead left open: project-player.ts:183, effect-general.ts:388/:401, effect-terrain.ts:578, loop.ts:224-225/:266-267, mon-cast.ts:175-176, player-turn.ts:485, and BOTH obj-chest.c OF_TRAP_IMMUNE sites - chest.ts:277 (obj-chest.c:626, with the `pval > 0` term) and chest.ts:359 (obj-chest.c:724, which has no pval term because do_cmd_disarm_chest already established the chest is trapped).	CLOSED. Every call-site family this row deferred is wired: project-player.c resist learning (game/project-player.ts:183, via hooks.equipLearnElement), the effect handlers (game/effect-general.ts:388 and :401, game/effect-terrain.ts:578), player-util.c's OF_REGEN / OF_IMPAIR (game/loop.ts:224-225 and :266-267), mon-util.c (game/mon-cast.ts:175-176), cmd-cave.c's OF_AFRAID (game/player-turn.ts:485),
parity/ledger/obj-knowledge.yaml	123	deferred	ported	Two halves by wiring, two by a ratified substitution. Ignore/autoinscribe is live through flavorAwareDeps (session/game.ts:542), shared by both in-play becomes-aware sites, so setAware no longer only sets the bit. The gear and store loops (obj-knowledge.c:2282-2290) are object_set_base_known over a STORED known twin; the port synthesises each twin on demand (objectKnownShadow), so there is nothing to re-sync. The floor-tile refresh (:2297-2311) is square_light_spot, the ratified unconditional-repaint divergence at game/known.ts:153.	CLOSED, two by wiring and two by a ratified substitution. The ignore/autoinscribe half is live: flavorAwareDeps (session/game.ts:542) reads the live ignore settings and raises PN_IGNORE, shared by both in-play becomes-aware sites (game/obj-cmd.ts item use, store/transact.ts buy/sell), so a kind ignored while unaware keeps being ignored once identified - and setAware no longer only sets the bit. Th
parity/ledger/obj-knowledge.yaml	135	deferred	ported	PORT_TODO 3.23. All six ODESC_BASE messages read RuneEnv.describeBase (obj/knowledge.ts:250) and wireGame supplies it for real (session/game.ts:685, describeObject(state, obj, ODESC.BASE)), with session/describe-wiring.test.ts asserting the seam is bound AND produces the real string. objBaseName survives only as the worldless fallback. The obstacle was never the layering the note blamed - obj/desc.ts is next door - it was the KnownDesc bundle, which only the session can assemble.	CLOSED as PORT_TODO 3.23. All six ODESC_BASE messages in this file read RuneEnv.describeBase (obj/knowledge.ts:250), and wireGame supplies it for real - session/game.ts:685, describeObject(state, obj, ODESC.BASE) - with session/describe-wiring.test.ts asserting the seam is bound and produces the real string. objBaseName survives only as the worldless fallback, and its own comment says so. The obst
parity/ledger/obj-make.yaml	44	deferred			make_object book rejection (obj_kind_can_browse needs the player class spell realm); the reroll loop runs but the guard is inert for now.
parity/ledger/obj-make.yaml	46	deferred			make_gold birth_no_selling value inflation (needs player options).
parity/ledger/obj-make.yaml	47	deferred			*value* computation and the per-level out-of-depth boost details tied to knowledge/pricing.
parity/ledger/obj-model.yaml	53	deferred			The knowledge/ID system (obj-knowledge.c): no obj->known twin yet. Stacking/similarity rules that read player knowledge run as if all is known; OSTACK_LIST unknown-item checks and equipped-item checks stubbed. To land with the knowledge domain.
parity/ledger/obj-model.yaml	57	deferred			Curse timed-effect foil check (needs the player-timed fail field).
parity/ledger/obj-model.yaml	58	deferred			Inscription-driven ignore/pickup behavior (needs player + UI).
parity/ledger/obj-power.yaml	46	deferred	n-a	measured against the baseline data: reference/lib/gamedata/body.txt declares exactly one shooting slot, "slot:BOW:shooting", so no non-bow tval can reach it and tvalIsLauncher is exact for 4.2.6. A data-driven body that maps another tval is a mod concern, not a port gap.	The moddable-body case where a data file maps a non-bow tval to the shooting slot; on the 4.2.6 baseline only TV_BOW does, so tvalIsLauncher is exact.
parity/ledger/obj-power.yaml	48	deferred	ported	Counted rather than trusted: reference/src/obj-power.c has 60 `log_obj(` occurrences, one of which is the definition at L142, so 59 call sites - and packages/core/src/obj/power.ts has exactly 59 randartLog / randartLogf calls, through obj/randart-log.ts (107 sites across the port, 113 callers outside the module). The desc/name columns of flag_sets, element_sets and el_powers are restored; they had been dropped as unused, which was true only because the log they exist for had been dropped with them.	"The `verbose`/`log_file` logging is dropped": NOT ANY MORE. All 59 log_obj sites are ported (PORT_TODO 5.5, 2026-08-06) through obj/randart-log.ts, and the desc/name columns of flag_sets, element_sets and el_powers are restored to the port's tables -- they had been dropped as unused, which was true only because the log they exist for had been dropped with them. The `verbose` bool is not a separat
parity/ledger/obj-power.yaml	57	deferred	divergence	A deliberate, recorded refusal to reproduce an upstream wart, which is the exception this repo's staircase invariant allows. obj-power.c:994 passes an int to "%p": that is undefined behaviour with no portable output, so there is nothing to be byte-identical TO. The port prints the number the line plainly means, and says so here rather than normalising it silently.	"One upstream wart deliberately NOT reproduced. obj-power.c:994 passes an int to \"%p\": log_obj(\"Add %d power combined for non-standard weight; \" \"total is %p\\n\", adj, p). That is undefined behaviour with no portable output, so there is nothing to be byte-identical to; the port prints the number the line plainly means. Recorded rather than normalised silently, because this repo's default (th
parity/ledger/obj-power.yaml	63	deferred	n-a	object_value_real's pricing.log (obj-power.c L1119-1204) is a different file from randart.log and sits inside `#ifdef PRICE_DEBUG`. PRICE_DEBUG appears in the tree only in that block's own #ifdef/#else/#endif - it is defined nowhere - so its seven file_putf sites are dead in every build a player can obtain.	object_value_real's pricing.log (L1119-1204) stays unported and is a different file from randart.log. It is inside `#ifdef PRICE_DEBUG`, which is defined nowhere in the tree, so its seven file_putf sites are dead in every build a player can obtain. The text census records the same fact.
parity/ledger/obj-randart.yaml	50	deferred	ported	PORT_TODO 5.4. obj/randname.ts exists with randname_make / build_prob, checked against an independent oracle in obj/randname.upstream.test.ts, and boot.ts:163-165 reads the shipped names.json corpus into CoreRegistries.nameSections. The row text already said so and only lacked a verdict.	NOT DEFERRED ANY MORE, and this line said otherwise for longer than it was true (PORT_TODO 5.4). artifact_gen_name's word list IS ported: randname_make and build_prob are obj/randname.ts, checked against an independent oracle in obj/randname.upstream.test.ts; the corpus ships as names.json section 1; boot.ts:163-165 reads it into CoreRegistries.nameSections (reversing each section, because init.c:
parity/ledger/obj-randart.yaml	59	deferred			randart.log: NO LONGER DROPPED (PORT_TODO 5.5, in progress 2026-08-06). "It never affects an artifact field or an RNG draw" is true and was never the question -- the maintainer's disposition on 2026-08-04 was pursue parity, so the file is a port. do_randart now opens and closes it through the host (obj/randart-log.ts is the sink, one module-level static because that is upstream's own shape), and 1
parity/ledger/obj-randart.yaml	71	deferred			randart.txt (create_file, write_randart_entry L3040-L3215) and the post-generation second measurement pass (L3184-3187) are still to write; the second pass draws no RNG and exists only for the log's closing statistics, so it returns with parse_frequencies' emitters.
parity/ledger/obj-randart.yaml	75	deferred			Birth integration (the birth_randarts option that swaps the standard set for do_randart's output at game start, and persisting the randart seed in the save) rides the build-option flags (#30); doRandart is the generator, wired into startGame through the birth_randarts option (session/game.ts:599) with the seed persisted in the save (:459).
parity/ledger/obj-randart.yaml	80	deferred			mean / variance use floored double arithmetic rather than the upstream exact-rational multiprecision (z-util.c); artifact powers are small ints so the floored result is exact. remove_contradictory_activation is a conservative no-op (effect_summarize_properties is unported and it draws no RNG); add_brand base-element matching uses a local projection-name table.
parity/ledger/obj-value.yaml	37	deferred	real	confirmed: object_value prices the real object rather than obj->known, so an item with still-unknown runes is over-valued. Blocked on the same known-object twin as PORT_TODO 2.9, and should be listed under it.	The obj->known partial-knowledge twin: object_value upstream prices obj->known for variable-power items; with no known twin modelled this port values the real object, which is exact for a fully-known item (store stock, identified gear) and over-values only an item with still-unknown runes. Awaits the known-object model.
parity/ledger/obj-value.yaml	42	deferred	not-a-deferral	a pointer, not a deferral: price_item is ported at packages/core/src/store/price.ts and ledgered separately in store-price.yaml.	price_item is ported separately in packages/core/src/store/price.ts (ledgered in store-price.yaml).
parity/ledger/options.yaml	69	deferred			src/ui-options.c (2092 lines): STALE as written, re-read 2026-08-06. It said "no in-engine menu UI is ported" and named three things: the keypress screens, the birth-option editor, and the customized_*_options.txt load/save. All three exist. web/src/options.ts is do_cmd_options (option_actions[]' letters, MN_CASELESS_TAGS) plus option_toggle_menu (option_toggle_display's 45-column layout, option_t
parity/ledger/options.yaml	86	deferred	ported	PORT_TODO 5.3. player/options-file.ts exists - reader and writer - with parser.c's real strtok tokenisation rather than a split(":"). The "filesystem-bound" half of the original reason expired when host/io.ts landed.	options_save_custom / options_restore_custom / options_restore_maintainer (option.c L213-L328): NO LONGER DEFERRED. Ported 2026-08-06 in player/options-file.ts (PORT_TODO 5.3), reader and writer, with parser.c's real strtok tokenisation rather than a split(":"). The "filesystem-bound" half of the reason expired when host/io.ts landed; the "menu-adjacent" half was wrong in a way worth recording -- 
parity/ledger/options.yaml	98	deferred			The wizard/debug gate (game/wizard.ts WizardDeps.wizard) is NOT an OPT_ option (no list-options.h entry): it is the ALLOW_DEBUG + NOSCORE_WIZARD flag, a player/debug concern with no option-table value to read, so it stays a dep-injected boolean. The noscore side of enter_score (p->noscore) likewise remains an injected gate, not an option.
parity/ledger/options.yaml	103	deferred			birth_no_selling (store/price.ts, store/transact.ts) and birth_percent_damage (player/calcs.ts) keep their existing dep seams; they were outside this task's seam list and are left overridable (they read the same shipped defaults, so they can adopt state.options in a later pass).
parity/ledger/options.yaml	107	deferred	ported	Every option this row named has a live reader, and the "..." hid none that do not. rogue_like_commands drives the keymap layer; solid_walls (main.ts:6503) and hybrid_walls (:6501) pick the wall glyph; purple_uniques is honoured by the map text layer AND the lore title (PORT_TODO 3.22); auto_more gates the -more- pause (:7347, :7368); animate_flicker drives the flicker animator (:6523, :6588); mouse_movement gates click-to-move (:8242).	EVERY option this row named now has a live reader, and the "..." hid none that do not. rogue_like_commands drives the keymap layer; solid_walls (web/src/main.ts:6503) and hybrid_walls (:6501) pick the wall glyph; purple_uniques is honoured by the map text layer AND the lore title (PORT_TODO 3.22); auto_more gates the -more- pause (:7347, :7368); animate_flicker drives the flicker animator (:6523, 
parity/ledger/player-exp.yaml	50	deferred			The PR_/PU_ display masks (redraw bookkeeping only; the derived state itself is recomputed regardless via onLevelChange).
parity/ledger/player-exp.yaml	52	deferred			(RESOLVED, task #56: history_add(HIST_GAIN_LEVEL) now fires from ExpDeps.onGainLevel, wired in session/game.ts and verified by this file's onGainLevel tests plus session/game.test.ts's level-up history assertion. See parity/ledger/player-history.yaml.)
parity/ledger/player-exp.yaml	56	deferred	ported	The rest of player_kill_monster is built behind the seam. session/game.ts:983 installs state.onPlayerKill and it does the lot: experience off the killed form, monsterRevertShape, uniques' max_num = 0 (which survives a reload, re-derived from lore pkills on load), the HIST_SLAY_UNIQUE entry, monsterDeath's drops, and quest_check through the quest system (PORT_TODO 4.2).	The rest of player_kill_monster is BUILT behind that seam. session/game.ts installs state.onPlayerKill at :983 and it does the lot: the experience off the killed form, monsterRevertShape, uniques' max_num = 0 (which survives a reload - the load path re-derives it from lore pkills), the HIST_SLAY_UNIQUE entry, monsterDeath's drops, and quest_check through the quest system (PORT_TODO 4.2).
parity/ledger/player-exp.yaml	62	deferred			Ranged/thrown kill sites land with the fire/throw commands.
parity/ledger/player-exp.yaml	63	deferred			(EF_GAIN_STAT and the other stat/exp effect callers are now wired - game/effect-general.ts.)
parity/ledger/player-history.yaml	152	deferred	ported	The "find-ON-SIGHT" gap these two rows shared does not exist upstream. object_touch inside square_know_pile is gated on `loc_eq(grid, player->grid)` (cave-square.c:1176-1182): upstream touches only the pile the player STANDS on, never one seen at a distance. The port matches it: game/known.ts:688 iterates the pile and fires state.onArtifactFound under that same gate, alongside the pickup path. Both routes by which an artifact can be found are wired, and historyFindArtifact's per-aidx de-dupe means they cannot double-log. The call-site audit entry above was corrected with it.	Find-on-sight is CLOSED, and the row named a gap upstream does not have. object_touch inside square_know_pile is gated on `loc_eq(grid, player->grid)` (cave-square.c:1176-1182) - upstream touches only the pile the player STANDS on, never one seen at a distance. The port now does the same: game/known.ts:688 iterates the pile and fires state.onArtifactFound under that same gate. Both paths an artifa
parity/ledger/player-history.yaml	159	deferred	ported	All six history_lose_artifact sites are wired; "not yet triggered by any live game event" was already stale when written and the last two closed in this pass. onArtifactLost (installed at session/game.ts:1069) fires from acid/disenchant destruction (effect-item.ts:629), the quake (effect-terrain.ts:561), an artifact abandoned on a regenerated level (session/game.ts:2579, with the birth_lose_arts / obj_is_known_artifact gate), a store refusing the artifact it just bought (game.ts:3376/:3421), and now store TURNOVER - store_delete_random (store.c:1091) and the black-market purge (store.c:1307) via StoreMaintContext.onArtifactLost. Those two mattered because store generation never MAKES an artifact, so the only one a shop can hold is one the player sold it, and the shop could then quietly destroy it. Two mutants killed.	All six history_lose_artifact call sites are WIRED (2026-08-07); this row's "not yet triggered by any live game event" was already stale when written and the last two closed here. onArtifactLost is installed by wireGame (session/game.ts:1069) and fires from: acid/disenchant destruction (effect-item.ts:629, effect-handler-general.c:222), the quake (effect-terrain.ts:561, effect-handler-attack.c:122
parity/ledger/player-history.yaml	176	deferred	ported	VERIFIED: the take-notes command exists (web/main.ts historyAdd with HIST.USER_INPUT) and web/src/rest-steal-note.test.ts pins it. "No notes command exists in the port yet" is stale.	HIST_USER_INPUT is LIVE: the take-notes command exists in the web shell (main.ts, historyAdd(..., HIST.USER_INPUT, ...)) and rest-steal-note.test.ts pins it. This row's "no notes command exists in the port yet" is stale.
parity/ledger/player-history.yaml	179	deferred	not-a-deferral	A misreading, not a gap. store.c:1928 is not a purchase - it is inside do_cmd_sell (which begins at store.c:1869) and logs the artifact the PLAYER just sold, "previously un-IDed. (Ouch!)". It is wired: session/game.ts:3375 and :3420 call state.onArtifactFound on every successful artifact sale. do_cmd_buy (store.c:1650) has no history call at all, so nothing is owed on the purchase side even once stores can stock artifacts.	MISREAD, and closed. store.c:1928 is not a purchase: it sits inside do_cmd_sell (which begins at store.c:1869) and logs the artifact the PLAYER just sold, "previously un-IDed. (Ouch!)". It is wired - session/game.ts:3375 and :3420 call state.onArtifactFound on every successful artifact sale. do_cmd_buy (store.c:1650) has no history call at all, so there is nothing owed on the purchase side even on
parity/ledger/player-history.yaml	185	deferred	ported	dump_history IS ported: web/src/charsheet.ts:504 renders the character history ledger, citing ui-history.c L128	dump_history (ui-history.c:127-146, character-dump-to-file) - no character-dump feature in the port yet.
parity/ledger/player-history.yaml	187	deferred	ported	The knowledge menu is built: the two-pane display_knowledge browser (web/src/knowledge-browser.ts, covered by web/src/knowledge-browser.test.ts against ui-knowledge.c L1050-1240, including 'r'ecall at ui-knowledge.c:1072) plus web/src/knowledge.test.ts over the do_cmd_knowledge_* grouping. '~' no longer binds straight past it	The upstream '~' knowledge-menu entry point itself (ui-knowledge.c) is not built; '~' binds directly to the history screen as a shell adaptation instead.
parity/ledger/player-spell.yaml	66	deferred			convert_mana_to_hp (PF_COMBAT_REGEN) and player_over_exert's faint / CON drain on overcasting (the mana still empties; hook).
parity/ledger/player-spell.yaml	68	deferred			The low-mana "Attempt it anyway?" confirmation (get_check, UI) and TMD_FASTCAST's 3/4-turn cast (that timed effect's consumers).
parity/ledger/player-spell.yaml	70	deferred			no_light in player_can_cast and square_islit for the UNLIGHT penalty (light model); hooks default dark/lit-unknown.
parity/ledger/player-spell.yaml	72	deferred			player_exp_gain on first success (experience/level-up system; hook).
parity/ledger/player-spell.yaml	73	deferred	ported	get_spell_info is ported, and in CORE rather than the shell this row assigned it to: effects/effect-info.ts:809 getSpellInfo builds the value descriptions from the effect chain, and web/src/screens.ts:719 is the browse menu reading it.	get_spell_info is PORTED, and in core rather than the shell: effects/effect-info.ts:809 getSpellInfo builds the value descriptions from the effect chain, and web/src/screens.ts:719 is the browse menu reading it.
parity/ledger/player-take-hit.yaml	30	deferred			onDeath supplies the full death routine (died_from, total_winner reset, death_knowledge, score, EVENT_DEATH); take_hit only sets isDead and calls the hook. cheatDeath defaults to absent, so death is final - matching the ratified no-save-scum policy (decision 16); the wizard/cheat_live "Die?" prompt wires in with the wizard layer.
parity/ledger/player-take-hit.yaml	35	deferred			The COMBAT_REGEN reward's PF_COMBAT_REGEN check and mana maths live in the injected combatRegenReward hook (the caller has the player flags + mana); take_hit does the kb_str exclusion filter itself, faithfully.
parity/ledger/player-take-hit.yaml	38	deferred			disturb, the PR_HP redraw, and bell() are UI hooks; message text is emitted verbatim (no substitution needed for these strings).
parity/ledger/player-timed.yaml	39	deferred			The on_begin_effect / on_end_effect chains (a 0<->positive transition would recurse into the effect interpreter) are surfaced via the onTransition hook; wiring the actual chains waits until the effect layer is threaded in.
parity/ledger/player-timed.yaml	42	deferred			The temp_resist / oflag_syn "don't mention an effect that duplicates known player state" notify suppression needs obj_k element/flag knowledge; it only silences a message and never changes the duration; the queries ARE supplied on the live path (makeIncCheckQueries, game/player-side.ts).
parity/ledger/player-timed.yaml	46	deferred			print_custom_message's weapon-name substitution (messages are emitted verbatim; none of the ported effects substitute) and the disturb + PR_/PU_ redraw + handle_stuff bookkeeping (collapsed into the onNotify hook).
parity/ledger/player-timed.yaml	49	deferred			player_inc_check's learning side effects (equip_learn_flag / equip_learn_element / update_smart_learn and the "You resist!" message) are part of the lore / knowledge system, which is ported.
parity/ledger/project-mon.yaml	39	deferred			The project_m driver itself (L1328) and its three appliers - project_m_monster_attack (L1034), project_m_player_attack (L1102, routes through mon_take_hit), project_m_apply_side_effects (L1177) - land in the next increment, wiring damage application, polymorph (poly_race + place_new_monster), teleport (effect_simple EF_TELEPORT, ported in game/effect-teleport.ts), and the thrust.
parity/ledger/project-mon.yaml	46	deferred			poly_race (L45) and thrust_away (L87): poly_race needs get_mon_num (monster generation) and thrust_away needs monster_swap / feature projectability on a live cave; both are supplied to the driver rather than ported here.
parity/ledger/project-mon.yaml	49	deferred			The PR_HEALTH-tracked branch of MON_HEAL (a UI redraw) is dropped; the "looks healthier" message branch is taken unconditionally, matching an untracked monster.
parity/ledger/project-path.yaml	51	deferred			The per-target GF_ handlers project_f/o/m/p (project-feat/obj/mon/player.c): supplied to project() as hooks for now; ported with the effect handlers.
parity/ledger/project-path.yaml	53	deferred			Decoys (cave_find_decoy): not modelled, so the PROJECT_STOP decoy check uses a (-1,-1) sentinel that never matches; a decoy exists only once the create-decoy effect is ported.
parity/ledger/project-path.yaml	56	deferred			PROJECT_INFO's square_isbelievedwall (the player's remembered map): PORTED and wired, both halves. This entry used to read "not modelled, approximated by real projectability; only targeting display uses it (deferred UI), so it is currently unreached by ported callers", and every clause of that had stopped being true. The predicate is game/known.ts squareIsBelievedWall (cave-square.c L901-912); the
parity/ledger/project-path.yaml	70	deferred			player_sees_grid / panel_contains and update_stuff: viewport + upkeep concerns left to the caller/UI, so the driver does not compute them.
parity/ledger/project-path.yaml	72	deferred			Faithful deviation: on the player-death early return the driver clears the SQUARE_PROJECT marks first (upstream leaves them set and relies on level teardown); unobservable but avoids stale marks on a retained Chunk.
parity/ledger/projection-data.yaml	31	deferred			adjust_dam's internal el_info[res_type].res_level lookup, the ICE->COLD res_type remap, equip_learn_element, and minus_ac(p) are the caller's responsibility (they read live player state / knowledge); adjustDam takes the resolved resistLevel and a minusAc flag.
parity/ledger/projection-data.yaml	35	deferred			The damage-cap and divisor are bound but not applied here; the attack effect handlers apply the cap when they compute breath / ball damage, and the geometry layer (world/project.ts) computes its own distance falloff.
parity/ledger/projection-data.yaml	38	deferred			Colour is kept as the raw name for the render layer to resolve; msgt as the MSG_ name.
parity/ledger/session-save.yaml	80	deferred	stale-doc	The web host keeps a character roster with one slot per character and migrates legacy single-slot saves into it on first boot (packages/web/src/main.ts:765); the title screen switches between them, which is the quit-to-title flow.	"NOT deferred: the web host keeps a character ROSTER with one slot per character, migrates legacy single-slot saves into it on first boot, and the title screen switches between them - so the quit-to-title flow exists too. Save SLOTS are a host concern and this ledger covers the format, which is what carries them."
parity/ledger/session-save.yaml	85	deferred	stale-doc	All three are saved. SavedGame.stores carries every shop's stock (save.ts:974, wr_stores save.c:744-765); a monster's held pile round-trips as heldObj and its mimicked object as mimickedObj, with heldMIdx / mimickingMIdx on the object side so the links restore.	"All three ARE saved now. SavedGame.stores carries every shop's current stock (wr_stores, save.c:744-765); a monster's held pile round-trips as heldObj and its mimicked object as mimickedObj, with the object side carrying heldMIdx / mimickingMIdx so the links restore."
parity/ledger/session-save.yaml	89	deferred	stale-doc	The mod loader landed and so did this: SavedGame.manifest is the SaveManifest, carrying the pack set, resolved load order and the core-owned determinism mode (save.ts:1049-1053).	"The mod loader landed and so did this: SavedGame.manifest is the SaveManifest, carrying the pack set, the resolved load order and the core-owned determinism mode the save was written with."
parity/ledger/session-save.yaml	92	deferred	stale-doc	birth_levels_persist is honoured (PORT_TODO 4.3) and its frozen-level cache is part of the format: SavedGame.levelCache serializes every StoredLevel (save.ts:1080, wr_chunks save.c:1001), and a save without the key loads unchanged.	"NOT deferred (PORT_TODO 4.3): birth_levels_persist is honoured and its frozen-level cache is part of the format - SavedGame.levelCache serializes every StoredLevel (wr_chunks, save.c:1001), and a save written with the option off, or before the key existed, loads unchanged."
parity/ledger/store-bind.yaml	40	deferred	stale-doc	This row is a running "ported since" list that outlived its own tail. The one thing it still holds back - the buy/sell/stash/retrieve commands - is ported: store/transact.ts, with the command queue behind it. Every function it names resolves (mass_produce, store_create_random / _item, storeCarry at store/store.ts:371, store_check_num, store_will_buy, store_shuffle, store_reset, store_update)	The behavioural half of store.c: price_item is now PORTED (store/price.ts, ledgered in store-price.yaml). Ported since: stock maintenance (store_maint, mass_produce, store_create_random, store_create_item); store_carry / home_carry / store_check_num / store_will_buy; store_shuffle / store_reset / store_update; and the buy/sell/stash/retrieve commands (do_cmd_buy etc., need the command queue and pl
parity/ledger/store-bind.yaml	46	deferred	ported	The town-book expansion is built: bind.ts:97-105 collects the sval-less `always:` lines as alwaysBookTvals, and store.ts:173 expands each through townBooksOfTval(reg, classes, tval) into a per-instance alwaysTable. store/bind.test.ts:79 asserts the bookseller gets 4	The town-book expansion of alwaysBookTvals (needs class-book metadata).
parity/ledger/store-bind.yaml	47	deferred	ported	The runtime owner selection is ported: storeChooseOwner (store/store.ts:100, rng.randint0 over store.owners), called at :116, :120 and :700. bound.owners[0] survives only as the provisional value before the seeded pick (store.ts:181)	The runtime current-owner selection (store->owner chosen at store_init): owners are bound as a list; picking one needs the seeded Rng at init.
parity/ledger/store-bind.yaml	49	deferred	ported	Both halves. Faithful town generation is at gen/cave.ts:2111 with town_gen_layout at :2449 and the chunk_write reload path at :265-266. ui-store.c is the shell's by the same core/display split every other screen takes - web/src/shop.ts, with its own sortStoreStock test	Town-level generation / store placement (the town map), and all of ui-store.c (the store UI).
